Name,Team,POS,ADP,PA,mAVG,mRBI,mR,mSB,mHR,PTS,aPOS,Dollars,PlayerId
"Emmanuel Clase","CLE","RP",28.040000915527344,42.3457,-2.719486652351774,6.059107903063519,2.5475216847805555,0.9085576818794915,-3.1218107736773164,3.673889843694475,5.641680888939021,9.920976138038903,"21032"
"Ryan Helsley","STL","RP",63.90999984741211,40.716,-2.75025471193866,4.969237792502297,2.4682429522665337,1.2250187322364707,-2.3663116657976713,3.5459330992689706,5.641680888939021,9.793019393613399,"18138"
"Hunter Greene","CIN","SP",106.02999877929688,99.5315,1.7224947524028702,-1.7240677164437979,-2.775385834204638,0.1005324855995204,3.7027518700128637,1.0263255573668189,7.976605130099193,9.608336092871419,"22182"
"Alex Cobb","SFG","SP",217.63999938964844,100.781,2.2847954428170087,-1.7240677164437979,1.6849872957661969,-2.528546345151965,1.2338134206894953,0.9509820976769379,7.976605130099193,9.532992633181536,"6562"
"Andres Munoz","SEA","RP",140.8699951171875,38.5,-2.806798415934162,0.17838947903816393,4.361810539432735,3.425624735807303,-2.2345767097233296,2.9244496286207107,5.641680888939021,9.171535922965138,"20373"
"Joe Ryan","MIN","SP",135.64999389648438,102.326,1.7575587527245253,-1.7240677164437979,-3.43542391531395,1.2450614276342122,2.2669632093517698,0.11009175795275948,7.976605130099193,8.69210229345736,"21390"
"Sandy Alcantara","MIA","SP",29.709999084472656,125.374,2.8725240940542958,-1.7240677164437979,-1.721762763959313,-2.316681650326856,2.7918277691756073,-0.0981602675000639,7.976605130099193,8.483850268004534,"18684"
"Brandon Woodruff","MIL","SP",34.970001220703125,61.2194,-0.765539504292017,-1.7240677164437979,0.8763378127697828,2.3952019994361597,-0.9341069930404148,-0.1521744015702871,7.976605130099193,8.42983613393431,"16162"
"Liam Hendriks","CHW","RP",447.55999755859375,37.9259,-3.0776735485544724,4.286025215676748,1.137697148546921,2.615653558779671,-2.835063106415401,2.126639268033467,5.641680888939021,8.373725562377894,"3548"
"Jordan Montgomery","STL","SP",167.72999572753906,99.1673,2.250660444177542,-1.7240677164437979,-0.49026222860090607,-0.9791216824964554,0.6382180590362956,-0.3045731243273216,7.976605130099193,8.277437411177278,"16511"
"David Bednar","PIT","RP",99.75,40.3333,-2.9511181075350046,5.305393482689245,1.1111484246752648,1.3293528596048603,-2.7658419517245703,2.0289347077097943,5.641680888939021,8.276021002054222,"19569"
"Jesus Luzardo","MIA","SP",143.3800048828125,94.6395,1.3425961789239191,-1.7240677164437979,-0.6505142393468382,-1.2487030245718687,1.9654611506496489,-0.3152276507889367,7.976605130099193,8.266782884715662,"19959"
"Camilo Doval","SFG","RP",78.79000091552734,38.716,-2.9756162362215406,6.041300836436505,2.111675517664403,-0.4889341281561619,-2.740247228486219,1.9481787612369872,5.641680888939021,8.195265055581414,"21992"
"Blake Snell","SDP","SP",107.29000091552734,95.5744,2.348537802576908,-1.7240677164437979,-0.5961772719185241,-3.0624598113356987,2.490680414430979,-0.543486582690134,7.976605130099193,8.038523952814465,"13543"
"Devin Williams","MIL","RP",51.29999923706055,38.9198,-2.936256295165116,4.060346812655229,2.5324040924411615,0.3503162679542998,-2.357440987832932,1.649369890052643,5.641680888939021,7.89645618439707,"15816"
"Ryan Pressly","HOU","RP",55.650001525878906,37.1235,-3.010912486963743,5.041920291232361,1.768990213698755,0.8730963258643408,-3.291820503664909,1.3812738401668043,5.641680888939021,7.628360134511231,"7005"
"Kodai Senga","NYM","SP",180.47000122070312,94.1311,1.9639947743232957,-1.7240677164437979,0.7179374437763323,-4.378169049615816,2.2125857378960005,-1.2077188100639848,7.976605130099193,7.374291725440615,"31838"
"Hunter Brown","HOU","SP",209.19000244140625,96.443,2.1864541372128317,-1.7240677164437979,1.074409326408719,-4.651526716541266,1.5857462535147921,-1.5289847158487215,7.976605130099193,7.053025819655878,"25880"
"Andrew Heaney","TEX","SP",220.08999633789062,90.1233,1.4373382950549685,-1.7240677164437979,-2.742505236892939,-0.13976695836054012,1.4846993478184316,-1.684302268823877,7.976605130099193,6.897708266680722,"15423"
"Shane Bieber","CLE","SP",53.849998474121094,122.065,3.073735450054249,-1.7240677164437979,-3.075986944054868,-2.57455942305872,2.5893866434911734,-1.7114919900119634,7.976605130099193,6.870518545492636,"19427"
"Jordan Romano","TOR","RP",47.040000915527344,39.1111,-2.952859570461896,5.306847021759576,0.7072229190401612,0.4754847209131618,-2.9945718134252974,0.5421232778257064,5.641680888939021,6.789209572170133,"16122"
"Paul Sewald","SEA","RP",158.5399932861328,40.9444,-2.9568072739749156,3.586822322774182,0.6276957083675432,1.523151074966592,-2.6250912954945353,0.15577053663886584,5.641680888939021,6.402856830983293,"13892"
"Zach Eflin","TBR","SP",271.8999938964844,101.267,2.0131078489519947,-1.7240677164437979,-2.5769624744879227,-0.4971435093459364,0.5489878447294093,-2.2360780065962524,7.976605130099193,6.345932528908347,"13774"
"Freddy Peralta","MIL","SP",144.02000427246094,91.0033,1.2246323425558485,-1.7240677164437979,-2.412455852125089,-1.3476039812713156,1.738749283512646,-2.5207459237717083,7.976605130099193,6.06126461173289,"18679"
"Raisel Iglesias","ATL","RP",64.20999908447266,39.9259,-2.8873757477751054,4.570939668012315,0.22067799150013434,0.7786859358596356,-2.9354076859598153,-0.2524798383628366,5.641680888939021,5.99460645598159,"17130"
"Charlie Morton","ATL","SP",158.24000549316406,108.855,3.1117021654055317,-1.7240677164437979,-3.225199663167725,-3.814491326707435,3.0563463980597247,-2.595710142853701,7.976605130099193,5.986300392650898,"4676"
"Chris Sale","BOS","SP",131.55999755859375,52.8201,-1.1997758179984839,-1.7240677164437979,0.14633540922886026,1.4356745656674725,-1.7143131405564553,-3.056146700102404,7.976605130099193,5.525863835402195,"10603"
"David Robertson","NYM","RP",311.760009765625,37.1235,-3.084291439858431,3.4334628604272237,1.2066610982895685,0.8534431618971137,-3.1601178773783603,-0.7508421966228849,5.641680888939021,5.496244097721542,"8241"
"Lance Lynn","CHW","SP",129.80999755859375,106.7,1.997201324916856,-1.7240677164437979,-4.495378766049716,-1.269085065556477,1.900905030385884,-3.59042519274725,7.976605130099193,4.991585342757349,"2520"
"Alexis Diaz","CIN","RP",121.8499984741211,40.716,-3.0011596302096097,4.412855337247178,0.1770000809164164,-0.9574503144743891,-2.126176778672025,-1.4949313051924296,5.641680888939021,4.752154989151998,"21132"
"Jose Alvarado","PHI","RP",484.2799987792969,37.5062,-2.9219755240738072,-0.1686681007521173,3.4987580379949255,0.12774699305069748,-2.5080226706765085,-1.97216126445681,5.641680888939021,4.274925029887617,"17780"
"Sean Manaea","SFG","SP",286.30999755859375,71.5271,-0.20927621753953984,-1.7240677164437979,-1.3915624996206888,-0.7041488483714715,-0.48880326984888356,-4.517858551824381,7.976605130099193,4.064151983680217,"15873"
"A.J. Puk","MIA","RP",367.0299987792969,38.321,-3.176595757028159,3.7899691373263464,0.4767810140911166,-0.31581423311534473,-3.3074225513507565,-2.5330823900767965,5.641680888939021,3.71400390426763,"19343"
"Craig Kimbrel","PHI","RP",266.05999755859375,39.321,-3.0536396438908895,3.4610818356427417,0.18951677270150813,-0.6019330634887781,-2.5885921966879355,-2.5935662957233534,5.641680888939021,3.6535199986210736,"6655"
"Pete Fairbanks","TBR","RP",136.7899932861328,30.4938,-3.485321479789479,2.685199384854617,1.3657753471144463,0.47470357269431823,-3.705903812639479,-2.6655469877655764,5.641680888939021,3.58153930657885,"17998"
"Mark Leiter Jr.","CHC","RP",750.2999877929688,38.716,-3.08591691598412,2.624873007949899,0.41045466885418735,0.22217835129760743,-3.1654532160723203,-2.993864103954747,5.641680888939021,3.25322219038968,"15551"
"James Paxton","BOS","SP",481.30999755859375,92.8954,1.32308991177937,-1.7240677164437979,-3.707368742590718,-3.1273206536721587,1.9028023270751835,-5.332864873852121,7.976605130099193,3.2491456616524785,"11828"
"Luis Severino","NYY","SP",120.55000305175781,94.1854,1.5089755082046235,-1.7240677164437979,-3.7598240071696223,-2.654224739553076,1.2911609219837885,-5.337980032978084,7.976605130099193,3.244030502526515,"15890"
"Aroldis Chapman","KCR","RP",334.3800048828125,38.716,-2.973874773294649,0.3095809109712708,2.5035671482491693,-0.7399463021521641,-2.189214938423254,-3.089887954649627,5.641680888939021,3.1571983396947996,"10233"
"Julio Urias","LAD","SP",58.310001373291016,99.9332,2.1387345651074154,-1.7240677164437979,-5.434167500957741,-1.6142051797748502,1.128246502757023,-5.50545932931195,7.976605130099193,3.0765512061926494,"14765"
"Triston McKenzie","CLE","SP",102.05999755859375,91.3629,0.9590978623355574,-1.7240677164437979,-4.617146188827328,-1.5374839746787443,1.2933162411699453,-5.626283776444367,7.976605130099193,2.9557267590602314,"18000"
"Nick Lodolo","CIN","SP",131.92999267578125,47.8351,-1.8472988486645094,-1.7240677164437979,-0.2075631346923785,0.2169526790537815,-2.1150220781754414,-5.676999098922345,7.976605130099193,2.9050114365822535,"26378"
"David Peterson","NYM","SP/RP",340.82000732421875,57.7478,-0.8421696862562241,-1.7240677164437979,1.107601070696771,-2.4807035790541105,-1.7450252073482246,-5.684365118405587,7.976605130099193,2.897645417099012,"20302"
"Kenley Jansen","BOS","RP",74.56999969482422,37.7222,-3.210266393235602,5.429679737598672,-1.4346510033773163,-1.1598566552918932,-3.003837838509326,-3.3789321528154646,5.641680888939021,2.868154141528962,"3096"
"Sonny Gray","MIN","SP",209.3300018310547,95.9795,1.5200056038626955,-1.7240677164437979,-2.437462356951486,-4.533956515638394,1.2638228534265774,-5.911658131744405,7.976605130099193,2.670352403760194,"12768"
"Lucas Giolito","CHW","SP",140.8000030517578,104.139,1.8087612506837252,-1.7240677164437979,-5.381513028513038,-2.9766960516438883,2.348106050266715,-5.925409495650284,7.976605130099193,2.6566010398543156,"15474"
"Alex Wood","SFG","SP",344.0299987792969,79.7012,0.3376987132998984,-1.7240677164437979,-1.7245845437114944,-2.4138217312507986,-0.4591245246555061,-5.983899802761699,7.976605130099193,2.5981107327429003,"13781"
"Matt Brash","SEA","RP",491.6600036621094,38.5,-2.9508858571144576,-1.2483625713814117,2.8815703764221703,0.13701768560310662,-2.5645794777322233,-3.7452398442028163,5.641680888939021,2.5018464501416102,"25756"
"Reid Detmers","LAA","SP",178.8699951171875,82.3784,0.9025544351581968,-1.7240677164437979,-3.5145881155331895,-2.464121564440321,0.7085368869983615,-6.09168607426075,7.976605130099193,2.4903244612438487,"27468"
"Bryan Abreu","HOU","RP",481.57000732421875,38.9198,-2.850802534947106,-1.007784439805425,2.287100526303274,0.20406369943546282,-2.463984573259474,-3.831407322273268,5.641680888939021,2.415678972071159,"16609"
"Evan Phillips","LAD","RP",211.72000122070312,39.5185,-2.925922950768686,1.908226259899983,0.3864477556572579,-0.2984072571852818,-2.9080452930860745,-3.8377014854828015,5.641680888939021,2.4093848088616254,"17734"
"Dylan Cease","CHW","SP",48.099998474121094,108.59,2.191562539192304,-1.7240677164437979,-4.784774298616121,-5.363943843037546,3.446853286262409,-6.234370032642753,7.976605130099193,2.3476405028618466,"18525"
"Grayson Rodriguez","BAL","SP",999,57.2526,-1.0854114479216825,-1.7240677164437979,-0.5636719449741072,-1.334006779759514,-1.558856125713792,-6.266014014812894,7.976605130099193,2.315996520691705,"24492"
"Matt Strahm","PHI","RP",716.8800048828125,51.438,-1.9457566947061722,-1.7240677164437979,0.29866970442627616,1.2291221975938098,-1.9788884235448956,-4.120920932674779,5.641680888939021,2.126165361669647,"13799"
"Max Fried","ATL","SP",66.18000030517578,56.9407,-0.8234764339926606,-1.7240677164437979,-0.2037500545081448,-1.3682293611225427,-2.416483801618508,-6.536007367685654,7.976605130099193,2.046003167818945,"13743"
"Bobby Miller","LAD","SP",999,77.9698,0.5219588335994628,-1.7240677164437979,-2.3674885626638127,-2.9866142245699825,-0.4044157498505504,-6.96062741992868,7.976605130099193,1.6213831155759193,"27483"
"Hunter Harvey","WSN","RP",502.54998779296875,37.8889,-3.1997007984186236,1.2413668640552749,0.4257521527427293,-0.036418271263771444,-3.0989844039822123,-4.667984456866603,5.641680888939021,1.5791018374778232,"15507"
"Clay Holmes","NYY","RP",93.29000091552734,37.9259,-3.0436545367162093,2.4591574237775955,1.2425010212914351,-1.9207021494805203,-3.410818139154546,-4.673516380282244,5.641680888939021,1.5735699140621828,"13649"
"Alex Lange","DET","RP",213.08999633789062,40.1235,-3.1415316182974333,3.844117106742553,-0.1045990480721781,-2.6938882846410412,-2.876728197408477,-4.972630041676577,5.641680888939021,1.2744562526678493,"19883"
"Adbert Alzolay","CHC","RP",466.25,41.1358,-2.949840868631066,0.2452571283352183,0.199724894579769,0.5000483295302288,-3.065116641999169,-5.069927158185019,5.641680888939021,1.1771591361594078,"17859"
"Scott Barlow","KCR","RP",131.19000244140625,43.5556,-2.920698285169869,3.322622361782132,-0.5280213565460954,-2.0715525407603237,-2.906318266612481,-5.103968087306637,5.641680888939021,1.1431182070377903,"14993"
"Jason Adam","TBR","RP",290.7099914550781,38.7037,-3.056542082102376,0.5621515196731406,0.23167406426941076,0.19521281474125357,-3.0459629361972764,-5.113466619615847,5.641680888939021,1.1336196747285792,"11861"
"Carlos Estevez","LAA","RP",273.6600036621094,39.1111,-3.1382806660460556,4.8543998881258705,-1.880601212441948,-1.7464546513651937,-3.2463214077424007,-5.1572580494697275,5.641680888939021,1.0898282448746996,"14542"
"Jon Gray","TEX","SP",202.6699981689453,108.53,2.256001373395703,-1.7240677164437979,-5.715542086186198,-4.517415009191242,2.1998490331167786,-7.501174405308756,7.976605130099193,1.0808361301958431,"14916"
"Mason Miller","OAK","SP",999,27.0664,-3.4675572292081043,-1.7240677164437979,0.5516841991872369,1.0531769389062187,-4.03442125782637,-7.621185065384817,7.976605130099193,0.9608254701197823,"31757"
"Edward Cabrera","MIA","SP",218.6999969482422,83.0542,0.5350789062243181,-1.7240677164437979,-1.904552461682005,-5.768228148218515,1.0052208836112,-7.856548536508799,7.976605130099193,0.7254619989957994,"21690"
"Cristian Javier","HOU","SP",53.209999084472656,100.637,1.845682700733475,-1.7240677164437979,-7.298111874513195,-3.1029845239420606,2.394250818236847,-7.88523059592873,7.976605130099193,0.6967799395758689,"17606"
"Andrew Chafin","ARI","RP",563.97998046875,38.1111,-3.0974115124832866,0.8430683929894535,0.6822655195429443,-0.8259768369383579,-3.228386688891651,-5.6264411257808975,5.641680888939021,0.6206451685635298,"12988"
"A.J. Minter","ATL","RP",393.4700012207031,39.321,-2.8878402486162003,-1.007057583626299,0.7655879284527811,0.3841565901086911,-2.896527575257994,-5.641680888939021,5.641680888939021,0.6054054054054054,"18655"
"Tarik Skubal","DET","SP",494.3599853515625,60.4086,-1.2536490573849055,-1.7240677164437979,-1.8283830602313758,-1.4970339145466236,-1.673471381492491,-7.976605130099193,7.976605130099193,0.6054054054054054,"22267"
"Eduardo Rodriguez","DET","SP",317.44000244140625,67.6387,-0.7798205522014667,-1.7240677164437979,-1.6191486152101346,-2.608584826864703,-1.3488039521775574,-8.08042566289766,7.976605130099193,0.5015848726069386,"13164"
"Jose Berrios","TOR","SP",241.14999389648438,106.39,2.3147510411591914,-1.7240677164437979,-6.226900927975324,-3.6274769963791234,1.1102385030539432,-8.15345609658511,7.976605130099193,0.4285544389194894,"14168"
"Drew Rasmussen","TBR","SP",153.1699981689453,41.3576,-2.209084934340336,-1.7240677164437979,-0.19235452597371833,-0.5484255729423388,-3.508628679141522,-8.182561428841714,7.976605130099193,0.39944910666288613,"25385"
"Michael King","NYY","RP",495.239990234375,37.9259,-3.087426405308606,0.6893453725869931,0.42324966831345473,-0.5700467988870238,-3.3492733076965835,-5.894151470991765,5.641680888939021,0.35293482335266196,"19853"
"Joe Kelly","CHW","RP",726.6099853515625,37.3333,-3.072448606137515,-1.4958455334052374,2.024674300519024,-0.4520694385447239,-2.9791471177181967,-5.9748363952866494,5.641680888939021,0.2722498990577771,"9761"
"Nestor Cortes","NYY","SP",120.37000274658203,80.215,0.3963326710803248,-1.7240677164437979,-5.049552257745415,-1.9998897914405205,0.021387261150116934,-8.35578983339929,7.976605130099193,0.22622070210530815,"17874"
"Jalen Beeks","TBR","SP/RP",726.760009765625,40.0547,-2.8647350688166644,-1.4791286210809738,0.511725466334938,-1.336087939425629,-3.1896596058520466,-8.357885768840376,7.976605130099193,0.2241247666642241,"17192"
"MacKenzie Gore","WSN","SP",364.2699890136719,82.5859,0.3344477610485206,-1.7240677164437979,-2.478074500345334,-5.243094512300456,0.5876906034524838,-8.523098364588586,7.976605130099193,0.05891217091601453,"22201"
"Will Smith","TEX","RP",519.72998046875,38.5,-3.2023712630277044,3.500330509724279,-1.6444539157941414,-1.7813355159180466,-3.166453899980179,-6.294284084995792,5.641680888939021,-0.047197790651365534,"8048"
"Jordan Hicks","STL","RP",660.52001953125,38.321,-2.9255747135469354,-1.487850505332669,2.4144996138386805,-1.578683993565155,-2.803277690668925,-6.3808872892750035,5.641680888939021,-0.13380099493057707,"19618"
"Mitch Keller","PIT","SP",345.82000732421875,108.367,2.0737149664435774,-1.7240677164437979,-4.552894884372008,-6.441426801427349,1.886214990618522,-8.758459445181057,7.976605130099193,-0.1764489096764561,"17594"
"Reynaldo Lopez","CHW","RP",316.7099914550781,39.1111,-3.0775572849351285,-1.4958455334052374,0.24833850424497544,0.9130366533962646,-3.063849314317709,-6.475876975016836,5.641680888939021,-0.22879068067240838,"16400"
"Kyle Finnegan","WSN","RP",218.83999633789062,40.3333,-3.1570899051108223,3.0536982255235827,-0.9254557983081201,-2.282763210320322,-3.2679771312166803,-6.579587819432362,5.641680888939021,-0.33250152508793496,"15009"
"Steven Matz","STL","SP/RP",318.55999755859375,55.5729,-1.3742830815439153,-1.7240677164437979,-1.8756891679031,-1.4540894677391558,-2.577001505910267,-9.005130939540235,7.976605130099193,-0.4231204040356371,"13361"
"Logan Allen","CLE","SP",999,72.7801,-0.23865105142128393,-1.7240677164437979,-2.7264276369785407,-3.324609401441536,-1.020689859581219,-9.034445665866377,7.976605130099193,-0.45243513036177885,"27589"
"Trevor Rogers","MIA","SP",232.5399932861328,63.0898,-0.9522381155982562,-1.7240677164437979,-2.109566796614817,-2.6469853789221838,-1.6180362641218005,-9.050894271700857,7.976605130099193,-0.46888373619625656,"22286"
"Aaron Civale","CLE","SP",309.2099914550781,95.7386,1.1628636961433885,-1.7240677164437979,-5.538283192676776,-3.5351689440172964,0.38071345458941314,-9.25394270240507,7.976605130099193,-0.6719321669004699,"19479"
"JP Sears","OAK","SP",585.97998046875,86.405,0.09840437832931782,-1.7240677164437979,-4.443031454577844,-2.8572122585823343,-0.34365360715990323,-9.26956065843456,7.976605130099193,-0.6875501229299621,"23429"
"Braxton Garrett","MIA","SP",429.54998779296875,69.063,-0.7647267662291726,-1.7240677164437979,-2.2376853312283798,-3.0137752337608488,-1.5718431554213497,-9.312098203083549,7.976605130099193,-0.73008766757895,"21844"
"Bailey Ober","MIN","SP",338.6300048828125,82.2343,0.14937490268611167,-1.7240677164437979,-5.5995844495229,-1.8614228401386839,-0.2777420990307868,-9.313442202450057,7.976605130099193,-0.7314316669454577,"21224"
"DL Hall","BAL","RP",527.1599731445312,37.6921,-2.944151702191155,-1.7240677164437979,1.2283532992234272,-0.6865806997773602,-2.9130256199198006,-7.039472439108686,5.641680888939021,-0.7923861447642595,"22207"
"Jose Quintana","NYM","SP",558,51.6931,-1.4396509174295031,-1.7240677164437979,-1.0188625727280518,-2.520939484688324,-2.8459918063001783,-9.549512497589854,7.976605130099193,-0.967501962085255,"11423"
"Ranger Suarez","PHI","SP",354.7099914550781,91.4429,1.3482853453638304,-1.7240677164437979,-1.8209180542113486,-7.005068755196799,-0.35006229480856965,-9.551831475296686,7.976605130099193,-0.9698209397920856,"17277"
"Taj Bradley","TBR","SP",556.280029296875,77.6951,0.2387766432352826,-1.7240677164437979,-4.281430586519702,-2.9634899515853603,-0.8291780495870449,-9.559389660900623,7.976605130099193,-0.9773791253960242,"22543"
"Bryan Woo","SEA","SP",999,40.4542,-2.597807639709373,-1.7240677164437979,-1.38719472205202,-0.5351947148843157,-3.3152195724580484,-9.559484365547554,7.976605130099193,-0.9774738300429553,"30279"
"Merrill Kelly","ARI","SP",244.11000061035156,117.964,2.6280045398486163,-1.7240677164437979,-5.986982408371274,-6.883826648653991,2.3850008040953448,-9.581871429525103,7.976605130099193,-0.9998608940205034,"11156"
"Erik Swanson","TOR","RP",526.739990234375,38.5185,-3.061767024519334,-1.255267401829251,-0.43810070696715964,0.6756785200320274,-3.18343658355613,-7.262893196839848,5.641680888939021,-1.0158069024954206,"16587"
"Yusei Kikuchi","TOR","SP",443.4700012207031,83.2749,0.9221764122858076,-1.7240677164437979,-4.5301441346118985,-4.4496130663013975,0.16019289576601559,-9.621455609305272,7.976605130099193,-1.0394450738006724,"20633"
"Tanner Scott","MIA","RP",556.9600219726562,36.5247,-3.200049174049445,-0.9583604723678005,1.6846293831861565,-1.9688948982457084,-2.90069226773113,-7.343367429207928,5.641680888939021,-1.0962811348635002,"17586"
"Taylor Rogers","SFG","RP",329.07000732421875,37.5062,-3.1476852855784387,-1.7240677164437979,0.7263664322150181,0.010810433163363076,-3.2410023878937073,-7.375578524537562,5.641680888939021,-1.1284922301931348,"13449"
"Andrew Abbott","CIN","SP",999,72.0295,-0.4712109546504204,-1.7240677164437979,-3.4007980166006844,-4.040404289648315,-0.22303332422583108,-9.859514301569048,7.976605130099193,-1.2775037660644482,"29911"
"Nick Martinez","SDP","SP/RP",389.0899963378906,55.4266,-1.85728395583919,-1.2538137327929786,-1.4743423755967653,-2.9400262006833158,-2.443103533081247,-9.968569797993496,7.976605130099193,-1.3865592624888974,"12730"
"Chris Martin","BOS","RP",568.5499877929688,40.716,-2.968301593655941,-1.232009087146711,-0.34713179705537023,0.2544323215491737,-3.4710556155747345,-7.764065771883583,5.641680888939021,-1.5169794775391563,"11847"
"Eury Perez","MIA","SP",999,69.354,-0.7281535534011728,-1.7240677164437979,-3.5908867478465507,-3.061976707247881,-0.9957811436495471,-10.100865868588949,7.976605130099193,-1.5188553330843493,"27768"
"Justin Steele","CHC","SP",292.6099853515625,74.8789,0.05939295131278472,-1.7240677164437979,-2.375450432994695,-5.13119182326326,-0.95435036664228,-10.12566738803125,7.976605130099193,-1.5436568525266492,"17312"
"Giovanny Gallegos","STL","RP",310.3399963378906,39.5185,-3.054220131533187,-1.0154160397884306,-0.6730953287415904,0.18926026944562035,-3.260850106473542,-7.814321337091131,5.641680888939021,-1.5672350427467037,"14986"
"Josh Sborz","TEX","RP",750.52001953125,39.1111,-3.039822820004393,-1.216018987679594,0.335624358443758,-1.1358992729634798,-2.815070057741871,-7.871186779945578,5.641680888939021,-1.624100485601152,"18323"
"Chris Bassitt","TOR","SP",165.22000122070312,109.858,2.3724554436211465,-1.7240677164437979,-7.092885200834939,-4.767517342200124,0.9850501750561824,-10.226964640801532,7.976605130099193,-1.6449541052969314,"12304"
"Keegan Akin","BAL","RP",737.27001953125,32.6667,-3.4425944612714026,-1.7240677164437979,0.784883228170184,0.2866224370797782,-3.8879882565134043,-7.983144768978643,5.641680888939021,-1.7360584746342163,"19362"
"Aaron Bummer","CHW","RP",697.3800048828125,35.5556,-3.2019067621866104,-1.7240677164437979,1.8594585922090572,-1.4262366769713157,-3.5452084484662327,-8.037961011858899,5.641680888939021,-1.7908747175144737,"16258"
"Miles Mikolas","STL","SP",229.2100067138672,111.991,2.3022117329947744,-1.7240677164437979,-6.605892723237269,-4.483616630507305,0.1113521313967418,-10.400013205796855,7.976605130099193,-1.8180026702922554,"9803"
"Steven Okert","MIA","RP",750.8300170898438,34.7284,-3.3817549549502024,-1.7240677164437979,0.43819723324900706,-0.28107201081832983,-3.173177572132765,-8.121875021096088,5.641680888939021,-1.8747887267516612,"13580"
"Tanner Bibee","CLE","SP",999,66.5011,-0.8563344705463296,-1.7240677164437979,-4.350142495384808,-1.932037804260165,-1.5982288808010205,-10.46081136743612,7.976605130099193,-1.8788008319315224,"30134"
"Daniel Hudson","LAD","RP",349.0199890136719,28.7407,-3.685488124124182,0.6108487175755987,-0.8143911687623356,-0.25445704000242214,-4.00848753367031,-8.15197514898365,5.641680888939021,-1.9048888546392235,"7146"
"Brock Stewart","MIN","RP",999,38.9198,-3.142460619979622,-1.1186248084845771,-0.22418781240702157,-0.8457887545158754,-2.9539803792896677,-8.285042374676763,5.641680888939021,-2.0379560803323367,"16727"
"Sam Hentges","CLE","RP",750.260009765625,37.5062,-3.122606392431464,-1.7240677164437979,1.0616741968127152,-1.1622568265700564,-3.364617024982832,-8.311873763615438,5.641680888939021,-2.0647874692710095,"18548"
"Adam Ottavino","NYM","RP",456.1600036621094,38.321,-3.161618096266138,0.5588808834769724,-0.8513407840951688,-1.5136107740291749,-3.4030777721515757,-8.370766543065086,5.641680888939021,-2.1236802487206585,"1247"
"Louie Varland","MIN","SP",744.6500244140625,77.1819,-0.3799517643731547,-1.7240677164437979,-4.4838367211713415,-3.3654060130103516,-0.7671966120425148,-10.72045882704116,7.976605130099193,-2.1384482915365606,"27691"
"Kenta Maeda","MIN","SP",318.54998779296875,67.0379,-0.9515413643366146,-1.7240677164437979,-4.196028868354434,-2.2838142912678494,-1.5775498248208109,-10.733002065223507,7.976605130099193,-2.1509915297189073,"18498"
"John Means","BAL","SP",583.2000122070312,32.1297,-3.2625141564963345,-1.7240677164437979,-1.4817629300575728,0.06555063238943937,-4.403659456300059,-10.806453626908324,7.976605130099193,-2.224443091403725,"16269"
"Kyle Bradish","BAL","SP",317.6300048828125,91.6594,0.979997078367107,-1.7240677164437979,-4.76258696413097,-5.623902933911625,0.2441358042065187,-10.886424731912768,7.976605130099193,-2.304414196408168,"24586"
"Jakob Junis","SFG","SP/RP",666.02001953125,38.3921,-3.1060033939528253,-1.7240677164437979,-1.4026852416836084,-1.0234524304034809,-3.6642950678479838,-10.920503850331695,7.976605130099193,-2.3384933148270957,"13619"
"Tyler Wells","BAL","SP",558.4199829101562,82.112,0.11373069154030055,-1.7240677164437979,-6.494862442212766,-2.2393248063226494,-0.6605243232702852,-11.005048596709198,7.976605130099193,-2.423038061204599,"20000"
"Alex Vesia","LAD","RP",518.7999877929688,32.3333,-3.388721360294052,-1.7240677164437979,0.17512037226106322,-0.5794606099811266,-3.2570241070153734,-8.774153421473287,5.641680888939021,-2.5270671271288605,"25007"
"Carlos Hernandez","KCR","SP/RP",749.8300170898438,46.2508,-2.6773402598850664,-1.7240677164437979,-1.51116060249065,-2.289553357745977,-2.914591305357173,-11.116713241922666,7.976605130099193,-2.5347027064180656,"22713"
"Brusdar Graterol","LAD","RP",368.45001220703125,37.7222,-3.0903291203382337,-0.34019818778159067,-0.1058028131981009,-1.3893611904987853,-3.9149713132103807,-8.84066262502709,5.641680888939021,-2.593576330682664,"20367"
"Bruce Zimmermann","BAL","SP",999,29.524,-3.6800310696957474,-1.7240677164437979,-0.8151648009028045,-0.31616890289835137,-4.646950192568351,-11.182382682509054,7.976605130099193,-2.600372147004454,"20370"
"Brooks Raley","NYM","RP",638.5399780273438,35.3272,-3.291308364326711,-1.21674580053674,-0.09320271842864995,-0.5535931559498872,-3.7003748031215054,-8.855224842363494,5.641680888939021,-2.608138548019067,"10061"
"Tylor Megill","NYM","SP/RP",402.3699951171875,58.3333,-1.4787786080653804,-1.7240677164437979,-2.6620450278781194,-3.2397409113693807,-2.1375334633666254,-11.242165727123304,7.976605130099193,-2.6601551916187045,"21318"
"Brock Burke","TEX","RP",544.469970703125,37.8889,-3.1835620239629385,-0.6356514915287484,-0.6768775883073929,-0.9221137801874133,-3.4950523235879216,-8.913257207574414,5.641680888939021,-2.666170913229988,"17968"
